element_idx,keywords,summarized_text
103,"alphago, team","Fan Hui agrees to play against AlphaGo; T. Manning and T. Schaul for refereeing the match; A. Cain and M. Cant for work on the visuals; P. Dayan, G. Wayne, D. Kumaran, D Purves, H. van Hasselt"
104,"alphago, g., g.v.d.d.","A.H., G.v.d.D., J.S., I.A., M.La., A.G., T.G, and D.S . designed and trained the neural networks in AlphaGo . J. S. and J.N., a.H"
111,"markov, state, transition, games, function","We restrict our attention to two-player zero-sum games, r1 = -12 =r, with deterministic state transitions,f=f, and zero rewards except at a terminal time step T . A policy p is a probability distribution over legal actions a E A ."
112,"·, search, tree, pruning, min-, alpha-beta, value, optimal, imax, function","Min imax tree search has achieved superhuman performance in chess4, checkers5 and othello6, but it has not been effective in Go7 ."
113,"self-play, backgammon, learning","Reinforcement learning can learn to approximate the optimal value function directly from games of self-play39 . The majority of prior work has focused on a linear combination vo =  0 of features with weights 0. Weights were trained using temporal-difference learning41 in chess42,43, check"
114,"search, simulation, tree, carlo, minimax, monte, policy","Monte Carlo tree search 11,12 estimates the optimal value of interior nodes by a double approximation, Vn U vPn 2 v* . In the limit, MCTS converges12 to the maximum value function limn00 Vn = limN VP = "
115,"search, algorithms, carlo, truncated, rollouts, value, monte, functions","MCTS has previously been combined with a policy that is used to narrow the beam of the search tree to high-probability moves13 . By contrast, AlphaGo's use ofvalue functions is based on truncated Monte Carlo search algorithms8,9, which terminate rollouts before the end of"
116,"patterns, handcrafted, position, rollout-based, mcts, evaluation, policy, rollout","MCTS performance is determined by the quality of the rollout policy . Prior work has focused on handcrafted patterns50 or learning rollout policies by supervised learning13, reinforcement learning16, simulation balancing51,52 or online adaptation30,53 ."
119,"analysis, position, value, rollout, rewards","Multiple simulations are executed in parallel on separate search threads . The APV-MCTS algorithm proceeds in the four stages outlined in Fig. 3. Selection . At each in-tree phase, t> L, actions are selected according to the statistics in the search tree, at = argmaxa +"
120,"apv-mcts, value, rollout, network, architecture","The entire search tree is stored on the master, which only executes the in-tree phase of each simulation . The prior probabilities of the policy network are returned to the master ."
121,"alphago, count, maximum, visit",At the end of search AlphaGo selects the action with maximum visit count . This is less sensitive to outliers than maximizing action value15 . The match version continues searching during the opponent's move .
125,"alphago, dynamic, komi, policy, rollout","AlphaGo does not use progressive widening13, dynamic komi59 or an opening book60 . The parameters used by AlphaGo in the  Fan Hui match are listed in Extended Data Table 5. Rollout policy. The rollout policy P is a linear softmax policy based on fast, incrementally computed"
126,"selection, action, policy, rollout, network","In previous work, the symmetries of Go have been exploited by using rotationally and reflectionally invariant filters in the convolutional layers24,28,29 . Instead, we exploit the higher-quality action selection within MCTS, which is informed both by the search tree and the policy network"
127,"set, board, data, policy, raw, network, kgs, description","This data set contains 29.4 million positions from 160,000 games played by KGS 6 to 9 dan human players . 35.4% of the games are handicap games . The data set was split into a test set and a training set ."
128,"reinforcement, network, policy, learning","Every 500 iterations, we added current parameters P to the opponent pool . Each game iin the mini-batch was played out until termination at step T1, and then scored to determine the outcome z't =  r from each player's perspective . The games were then replayed to determine"
129,"value, rl, policy, network","Data set consisted of over 30 million positions, each drawn from a unique game of self-play . Each game was generated in three phases by randomly sampling a time step U  unif1, 450, and sampling the first t= 1,... U - 1 moves from the SL policy network,"
130,"board, value, features, network, go","Each position s was pre-processed into a set of 19 x 19 feature planes . The features come directly from the raw representation of the game rules . All features were computed relative to the current colour to play . For example, the stone colour at each intersection was represented as either player or opponent rather"
131,"alphago, softmax, network, architecture, function","The input to the policy network is a 19x 19 x 48 image stack . The first hidden layer zero pads the input into a 23 x 23 image, then convolves k filters of kernel size 5 x 5 with stride 1 with the input image and applies a rectifier nonlinearity ."
132,"convolution, layer, hidden, value, network, stack, additional, image","Hidden layers 2 to 11 are identical to the policy network . Hidden layer 12 is an additional convolution layer, hidden layer 13 convolves 1 filter ofkernel size 1 x 1 with stride 1 and hidden layer 14 is a fully connected linear layer with 256 rectifier units ."
133,"rating, program, computer, regression, bayeselo, go, logistic","We evaluated the relative strength of computer Go programs by running an internal tournament and measuring the Elo rating of each program . We estimate the probability that program a will beat program 6 by a logistic function 1 by Bayesian p = and estimate the ratings e 1 + exp - e) logistic regression, computed"
136,"alphago, system, handicap",All Go programs received a maximum of 5s computation time per move . All games were scored using Chinese rules with a komi of7.5 points .
137,"alphago, program, computer, software, configuration, go, hardware","In Fig. 4, approximate ranks of computer programs are based on the highest KGS rank achieved by that program . the KGS version may differ from the publicly available version ."
138,"fan, hui, computer, informal, go, games, time, controls","Five formal games and five informal games were played with 7.5 komi, no handicap, and Chinese rules . AlphaGo won these games 5-0 and 3-2 respectively . Time controls for formal games were 1h main time plus three periods of 30 s byoyomi ."
139,"search, tree, game, learning, reinforcement, alpha-beta, multi-agent, pruning","In 11th International Conference on Machine Learning, 157-163 . 40. Knuth, D. E. & Moore, R. W. An analysis of alpha-beta pruning . Mach. Learn. 3, 9-44 . 42. Baxter, J., Tridgell, A"
140,"carlo, computer, monte, management, backgammon, last-good-reply, go, time","In 17th International Joint Conference on Artificial Intelligence, 529-534 . 46. Tesauro, G. TD-gammon, a self-teaching backgammon program, achieves master-level play . Neural Comput. 6, 215-219 . 47. Dahl,"
155,"alphago, computation, policy, network, architecture, time","Policy network architecture consists of 128, 192 or 256 filters in convolutional layers; an explicit symmetry ensemble over 2, 4 or 8 symmetries; using only the first 4, 12 or 20 input feature planes listed in Extended Data Table 1 . The results consist of the test and train accuracy on the K"
174,"nets, rollouts, only, value, bayeselo",Each program used 5 s per move on a single machine with 48 CPUs and 8 GPUs . Elo ratings were computed by BayesElo .
