element_idx,keywords,summarized_text
122,"xnet, spatial, model, human, roles, models",XLNet performs the best on all Q-TYPES except its accuracy on SPARTQA-HUMAN's YN section . The drops in Unseen and human suggest overfitting on the training vocabulary .
124,"contrast, reliability, test, set","To evaluate the reliability of the models, we also provide two extra consistency and contrast test sets . Given a pivot question and answer of a specific consistency set, answering other questions in the set does not need extra reasoning over the story ."
125,"contrast, minimal, its, answer, to, modification, question, set, change",Contrast set is made by minimal modification in a question to change its answer . The consistency and contrast sets are evaluated only on the correctly predicted questions to check if the actual understanding and reasoning occurs . This ensures the reliability of the models.
142,"pre-trained, spatial, lm, reasoning, state-of-the-art, language, models","Spatial reasoning is an important problem in natural language understanding . We propose the first human-created QA benchmark on spatial reasoning . To improve LMs' capability on this task, we propose to use hand-crafted grammar and spatial reasoning rules ."
160,"contrast, decision, boundaries, sets, 2020, local, emnlp",In Findings of the Association for Computational Linguistics: EMNLP 2020. Evaluating models' local decision boundaries via contrast sets .
169,"qu, xinhua, yuzhong, emnlp",GeoSQA: A benchmark for scenario-based question answering in the geography domain at high school level . In Proceedings of the 2019 Conference on Empirical Methods in Natural Language Processing .
205,"questions, question, triangle, indefinition","Articles and pronouns in each template play an essential role in understanding the question's objective . For example, ""Are there any blue circles near to a triangle?"" is different from ""a"" or ""the"" in proper places ."
212,"shortcuts, modification, spartqa-auto",Wir propose an unseen test set alongside the seen test of SPARTQA-AUTO to check whether a model is using shortcuts in the language surface . This set has minor modifications that should not affect the performance of a consistent and reliable model . The modifications are randomly applied on a number of generated stories and questions
216,"questions’, answer, conscience, questions, set",Consistency set is made by changing parts of the question in a way that it still asks about the same information . Answering these questions around a pivot question is possible for human without the need for extra reasoning over the story and based on the main questions' answer .
217,"contrast, minor, set, changes","In the question ""Is the blue circle below the black triangle? Yes,"" we create a contrast question . The evaluation on this set shows the robustness of the model and its sensitivity to the semantic changes ."
221,"human, annotations, scene-graph, spartqa-auto","In SPARTQA-AUTO, we generated fine-grained scene-graph based on the story . This scene-graphic contains blocks' description, their relations, and the objects' attributes alongside their direct relations with each other . Figure 7 shows an example of this scene . It can provide strong supervision for question answering challenges"
230,"spatial, and, labeling, expressions, arguments, role, (sprl)",SpRL is used for recognizing spatial expressions and arguments in a sentence . We also provided spatial annotations for each sentence and question . This annotation is generated by hand-crafted rules during the main data generation .
244,"correct, label, triangle",Table 8: The percentage of each correct label in all samples . The candidate answers for the FB Q-TYPE can be varied based on its story .
246,"bert, huggingface, implementation, training","We use a boolean classifier on the output of """" token from the last layer of BERT model . We train the model on the 10k, 5k, 2k, 1k, 500, and 100 portion of bAbI's training questions . The model yields 100% accuracy on 10"
251,"of, great, hurricane, 1989, storm","The Great Storm of 1987 was a violent extratropical cyclone which caused casualties in England, France and the Channel Islands  A: Yes. Q: Does France have a Prime Minister and a President? P:   The extent to which those decisions lie with the Prime Minister or President?"
