element_idx,keywords,summarized_text
74,"agent's, a3c, controlling, velocity, agent","A3C was the best performing agent, reaching between 75% and 90% of the score obtained by a human tester on all four game configurations in about 12 hours of training . We used the same neural network architecture as the one used in the Atari experiments specified in Supplementary Section 8 ."
76,"body, asynchronous, rigid, engine, physics, advantage-critic",Asynchronous Advantage-Critic found good solutions in less than 24 hours of training and typically in under a few hours . We also looked at a set of rigid body physics domains with contact dynamics where the tasks include many examples of manipulation and locomotion .
78,"a3c, random, apple, repair, maze",The specific task we considered involved the agent learning to find rewards in randomly generated mazes . Each maze contained two types of objects that the agent was rewarded for finding . Entering a portal led to a reward of 10 . An episode terminated after 60 seconds after which a new episode would begin .
83,"actor-learners, speed, parallel, up, games, atari","Table 2 shows the training speed-up achieved by using increasing numbers of parallel actor-learners averaged over seven Atari games . All four methods achieve substantial speedups from using multiple worker threads, with 16 threads leading to at least an order of magnitude speedup . This confirms that our proposed framework scale"
84,"asynchronous, superlinear, one-step, q-learning, speedups",asynchronous one-step Q-learning and Sarsa algorithms exhibit superlinear speedups that cannot be explained by purely computational gains . We believe this is due to positive effect of multiple threads to reduce bias in one step methods . These effects are shown more clearly in Figure 3 .
90,"algorithms, asynchronous, learning, random, initialization, rate","For each of the four algorithms we trained models on five games using 50 different learning rates and random initializations . Figure 2 shows scatter plots of the resulting scores for A3C, while Supplementary Figure S11 shows plots for the other three methods . The fact that there are virtually no points with scores of 0"
92,"asynchronous, reinforcement, algorithms, learning","4 standard reinforcement learning algorithms train neural network controllers on a variety of domains in a stable manner . Our results show that in our proposed framework stable training of neural networks through reinforcement learning is possible with both value-based and policy-based methods, off-policy as well as onpolicy methods ."
93,"stable, actor-learning, replay, online, dqn, experience, q-learning, parallel",using parallel actorlearners to update a shared model had a stabilizing effect on the learning process of the three value-based methods we considered . Incorporating experience replay into the asynchronous reinforcement learning framework could not be useful .
95,"deep, asynchronous, learning, value-based, reinforcement, framework, methods",Combining other existing reinforcement learning methods or recent advances in deep reinforcement learning with our asynchronous framework presents many possibilities for immediate improvements to the methods we presented . All of the value-based methods we investigated could benefit from different ways of reducing overestimation bias of Q-values .
96,"value-based, methods, network, architecture",the dueling architecture of has been shown to produce more accurate estimates of Q-values . The spatial softmax proposed by could improve both value-based and policy-based methods .
117,"deep, reinforcement, learning","Human-level control through deep reinforcement learning . Nature, 518:529-533, 02 2015. doi  org/ 1 0  1038 ."
143,"asynchronous, sgd, momentum, vector, setting",Momentum SGD: The implementation of SGD in an asynchronous setting is relatively straightforward and well studied . Let 0 be the parameter vector that is shared across all threads and let 0i be the accumulated gradients of the loss with respect to parameters 0 computed by thread number i .
145,"gradients, rmsprop, elementwise, shared","We experimented with two versions of the algorithm . In one version, RMSProp, each thread maintains its own g shown in Equation S2 . Sharing statistics among threads also reduces memory requirements ."
146,"optimization, learning, asynchronous, random, rates, initialization, network",Figure S5 shows a comparison of the methods for two different reinforcement learning methods on four different games . Each curve shows the scores for 50 experiments that correspond to 50 different random learning rates and initializations . The x-axis shows the rank of the model after sorting in descending order by final average score .
149,"threads, actor-learner, network",Each experiment used 16 actor-learner threads running on a single machine and no GPUs . All methods performed updates after every 5 actions and shared RMSProp was used for optimization . The Atari experiments used the same input preprocessing as and an action repeat of 4.
150,"logu, orm, nif","Value based methods sampled the exploration rate E from a distribution taking three values €1, E2, E3 with probabilities 0.4, 0.3 and 0.3 respectively over the first four million frames . Advantage actor-critic used entropy regularization with a weight B = 0.01 for all Atari and "
152,"contact, asynchronous, advantage, algorithm, model, actor-critic, physics","the necessary setup is nearly identical to that used in the discrete action domains . However, the rewards and thus performance are not comparable for most of the tasks due to changes made by the developers of Mujoco ."
153,"physical, state, value, network, function","For all the domains we attempted to learn the task using the physical state as input . The physical state consisted of the joint positions and velocities as well as the target position if the task required a target . In the low dimensional physical state case, the inputs are mapped to a hidden state"
156,"cpu, learning, curves, distribution, normal, cost","the asynchronous advantage actor-critic algorithm finds solutions for all the domains . Figure S8 shows learning curves against wall-clock time, and demonstrates that most domains from states can be solved within 24 hours ."
208,"a3c, ff, lstm",1 day A3C FF LSTM Alien 570.2 813.5 1033.4 1486.5 900.5 182.1 518 .4 945.3 Amidar 133.4 189.2 169.1 172.7 218.4 283.9 263.9 173.0 Assault 3332.3 11
